Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var2,Var3,Gender,Surge_Pricing_Type
T0005773211,60.8,4,7.0,2.74201,2,1,1.7575,2,54,79,0,3
T0005773212,23.58,1,6.0,2.90526,0,0,2.465,2,54,78,0,2
T0005773213,61.73,0,4.0,2.79805,1,0,3.04125,0,52,78,1,2
T0005773214,23.58,1,4.0,2.350658749999999,1,4,3.57875,1,48,66,0,1
T0005773215,54.25,1,5.0,3.24064,1,2,2.435,0,52,74,1,2
T0005773218,23.58,2,3.0,2.6225,1,1,1.95,2,52,67,0,2
T0005773224,49.74,3,10.0,2.75746,0,1,1.2975,1,52,80,0,3
T0005773228,45.74,1,2.0,2.60636,0,0,1.955,1,49,68,1,2
T0005773230,23.58,1,10.0,2.70712,0,4,3.76375,2,51,81,1,3
T0005773231,40.64,3,4.0,2.96535,1,0,3.33875,0,47,66,0,3
T0005773232,31.02,2,3.0,2.87387,0,1,1.75625,2,55,83,1,3
T0005773233,56.23,2,4.0,2.96637,1,0,3.38375,0,53,78,0,2
T0005773234,35.55,1,6.0,2.9337,1,0,2.335,0,55,83,0,1
T0005773237,56.78,2,8.0,2.85275,2,0,3.265,0,53,77,0,2
T0005773238,23.58,4,6.0,2.71037,1,3,2.0825,0,48,75,1,2
T0005773239,61.73,3,10.0,2.87135,2,0,2.73625,1,50,68,1,3
T0005773242,61.73,3,8.0,2.81328,2,2,2.2325,0,47,67,1,3
T0005773243,25.28,4,10.0,2.89987,0,0,3.37625,1,51,69,1,3
T0005773244,23.58,0,3.0,2.39559,0,1,1.78375,1,50,66,0,1
T0005773246,57.91,3,10.0,2.79805,1,1,2.74,1,47,66,1,3
T0005773248,24.3,0,6.0,2.74225,0,0,3.75125,1,51,76,1,1
T0005773251,61.73,1,6.0,2.79805,1,0,2.4775,0,55,83,1,1
T0005773252,56.61,2,5.0,2.71217,1,0,1.1524999999999999,2,50,69,1,3
T0005773253,61.73,0,3.0,2.84046,2,0,2.0875,0,54,83,0,1
T0005773256,23.58,4,10.0,2.350658749999999,1,1,1.55,0,47,66,1,2
T0005773258,61.73,2,2.0,2.89882,1,0,1.1524999999999999,2,55,83,1,3
T0005773259,43.48,3,4.0,2.50652,1,0,2.3175,1,55,78,1,3
T0005773261,23.58,0,7.0,2.79805,1,9,1.1524999999999999,2,49,66,1,3
T0005773265,61.73,3,6.0,2.9506,2,1,3.375,1,55,83,1,3
T0005773267,45.67,0,10.0,2.88666,1,0,3.61375,0,47,66,1,1
T0005773268,33.11,1,6.0,2.37736,1,6,2.75,0,47,66,1,2
T0005773269,61.73,0,10.0,2.96555,0,0,2.91375,0,49,74,1,1
T0005773270,35.78,1,3.0,2.47865,2,0,2.30875,0,50,66,0,1
T0005773271,54.94,0,3.0,3.00792,2,0,3.81625,1,50,76,1,1
T0005773273,32.74,1,9.0,2.51484,0,0,1.95125,1,50,72,1,2
T0005773275,56.83,2,9.0,3.1421,2,0,2.7375,2,51,75,1,2
T0005773276,46.5,2,5.0,2.79805,1,7,3.45125,0,51,72,1,3
T0005773277,31.41,1,6.0,2.61093,2,0,4.1225,0,47,66,1,1
T0005773278,51.07,3,3.0,2.87802,1,1,2.37625,1,51,73,1,3
T0005773279,31.82,1,7.0,2.78836,0,0,4.42625,2,47,66,0,2
T0005773281,61.73,1,2.0,3.16044,2,1,4.1525,1,47,66,0,2
T0005773285,29.83,2,10.0,2.7058,0,0,3.06625,0,47,66,1,2
T0005773286,47.35,0,10.0,2.79805,1,1,2.97125,1,50,73,1,1
T0005773289,38.18,4,10.0,2.65123,2,1,3.4375,0,49,66,1,2
T0005773291,23.58,0,4.0,2.77432,0,9,3.6425,0,47,73,1,1
T0005773293,23.58,2,3.0,2.42375,0,7,3.17125,1,47,66,1,3
T0005773294,35.46,1,2.0,2.79805,1,0,3.0025,0,50,73,0,2
T0005773298,61.61,0,2.0,2.97112,2,0,3.385,0,53,83,1,2
T0005773301,61.73,0,10.0,2.79805,1,1,3.14625,0,52,66,1,1
T0005773302,23.58,1,9.0,2.79805,1,3,2.6175,0,55,79,0,3
T0005773303,61.73,1,10.0,2.87622,1,11,3.09375,0,55,83,1,3
T0005773304,46.94,2,10.0,2.69923,2,0,2.465,0,49,66,1,2
T0005773306,44.7,1,5.0,2.79805,1,7,2.1725,0,54,83,0,2
T0005773309,23.58,0,2.0,2.90671,0,3,3.14875,1,47,66,1,1
T0005773310,61.73,0,2.0,2.8063,2,0,1.86125,2,55,83,1,1
T0005773314,23.58,1,3.0,2.54137,2,3,4.3875,0,49,83,1,2
T0005773318,52.46,0,2.0,3.00885,1,1,1.1524999999999999,0,55,77,1,3
T0005773319,44.66,0,6.0,2.928,0,1,3.82125,1,53,73,1,1
T0005773322,29.94,0,10.0,2.85431,1,0,1.21625,2,47,76,1,3
T0005773328,27.98,0,2.0,2.64448,0,0,2.69625,0,51,70,1,1
T0005773329,23.58,1,3.0,2.92936,0,0,3.975,1,50,67,1,2
T0005773333,23.58,4,5.0,3.0779,2,3,2.7975,2,47,70,1,3
T0005773336,40.6,1,4.0,2.69916,0,1,4.1125,0,52,77,0,2
T0005773337,46.78,2,6.0,2.89177,1,1,2.84,1,52,71,1,2
T0005773338,61.73,3,10.0,2.93094,1,0,3.27875,0,49,66,1,3
T0005773340,54.6,1,10.0,2.55096,2,0,2.24625,0,47,69,0,2
T0005773343,61.73,1,10.0,3.03991,2,1,2.915,0,51,66,1,3
T0005773347,55.74,2,5.0,3.07968,1,0,3.2825,0,54,75,1,3
T0005773348,29.54,0,10.0,2.85088,0,1,2.68,0,55,82,0,3
T0005773349,61.73,1,10.0,3.2501087500000008,2,2,3.37875,1,50,75,1,2
T0005773351,43.61,2,4.0,2.90155,1,4,3.2425,0,55,83,1,2
T0005773352,23.58,1,5.0,2.79805,1,0,2.055,2,55,80,1,2
T0005773354,34.37,2,2.0,2.8806,1,0,4.22,1,54,74,1,3
T0005773357,23.58,1,4.0,2.68429,0,0,2.75,0,47,66,0,2
T0005773358,23.58,1,3.0,2.55522,0,0,3.0625,0,53,83,1,1
T0005773359,50.45,3,2.0,2.79805,1,0,2.1575,1,49,73,1,3
T0005773363,46.3,1,9.0,2.79805,1,1,2.19625,1,55,78,1,1
T0005773366,35.82,0,10.0,2.79805,1,1,4.13,1,53,80,0,1
T0005773367,23.58,3,4.0,2.61216,2,1,1.1524999999999999,2,55,83,1,3
T0005773368,61.73,1,10.0,2.89774,1,0,2.86375,0,50,67,1,2
T0005773369,29.24,1,6.0,2.55985,1,0,3.0125,2,48,66,1,2
T0005773370,61.73,1,10.0,3.11641,1,0,2.28625,2,55,83,1,1
T0005773372,47.02,2,5.0,2.79805,1,0,2.37,0,53,67,1,3
T0005773374,32.22,1,8.0,3.04911,1,1,2.06375,2,55,83,0,2
T0005773376,61.73,3,3.0,2.64819,1,2,2.60375,0,50,73,1,3
T0005773379,32.25,2,5.0,3.00178,0,1,1.335,0,52,77,1,2
T0005773382,23.58,1,2.0,2.69872,0,0,2.74125,1,52,80,0,2
T0005773383,37.12,2,3.0,2.51364,0,0,2.09875,2,49,66,0,2
T0005773384,61.73,3,4.0,2.81539,2,0,2.37875,2,55,83,1,3
T0005773386,23.58,3,10.0,2.90614,1,6,2.0725,1,47,70,1,3
T0005773387,45.05,2,10.0,2.69577,1,0,1.3275,1,47,66,0,3
T0005773388,61.73,1,10.0,2.92823,1,2,2.59625,1,51,66,1,2
T0005773390,61.73,0,5.0,3.14548,1,0,2.51375,0,55,83,1,1
T0005773391,29.48,1,8.0,2.42455,2,0,2.26625,0,47,67,1,2
T0005773392,23.58,1,10.0,2.85428,0,0,3.0025,1,50,83,0,2
T0005773393,61.73,4,10.0,3.22924,1,0,2.75875,0,55,83,0,3
T0005773395,35.79,2,10.0,2.85483,1,0,3.61625,2,55,83,0,2
T0005773396,60.14,4,10.0,3.2501087500000008,1,0,3.88875,2,48,83,1,3
T0005773398,37.68,0,5.0,3.19983,1,2,4.5825,0,48,66,0,1
T0005773399,47.06,4,2.0,2.79805,1,0,3.785,1,47,66,1,3
T0005773400,55.9,2,6.0,2.59837,0,1,2.72875,0,48,66,1,2
T0005773402,23.58,0,9.0,2.7082,0,3,3.61625,1,54,73,1,1
T0005773403,47.37,4,6.0,2.79805,1,6,2.63125,2,52,82,0,3
T0005773407,56.21,2,10.0,2.79805,1,1,3.8325,0,53,80,1,3
T0005773408,61.73,1,2.0,3.08022,1,0,1.1925,2,53,77,1,2
T0005773409,23.58,4,2.0,2.95668,1,8,2.605,2,55,83,1,3
T0005773411,26.81,1,10.0,2.8082,1,0,3.145,1,55,83,1,1
T0005773416,61.73,0,5.0,2.9528,1,0,1.66625,0,55,81,1,3
T0005773417,61.73,1,6.0,3.03223,1,0,1.1524999999999999,2,53,76,1,2
T0005773419,34.39,2,3.0,2.71975,1,0,2.29375,1,52,76,1,3
T0005773420,23.58,0,10.0,2.60624,2,2,1.595,1,49,80,1,1
T0005773421,61.73,2,3.0,2.87649,2,0,2.43375,0,52,71,1,3
T0005773422,31.71,1,10.0,2.86469,2,0,1.7025,0,48,74,1,2
T0005773423,24.8,2,2.0,2.35432,2,6,3.05,0,47,66,1,2
T0005773425,61.73,1,10.0,2.73815,1,1,1.1524999999999999,0,52,71,1,2
T0005773427,23.58,0,2.0,2.66628,1,0,3.79625,0,48,66,1,1
T0005773430,23.58,1,8.0,2.97893,2,0,4.5825,1,47,83,1,2
T0005773431,24.8,1,10.0,2.74376,1,1,1.1524999999999999,0,53,83,1,1
T0005773433,37.01,3,2.0,2.79805,1,10,4.28625,1,55,72,1,3
T0005773434,55.46,1,10.0,2.9025,0,0,2.8225,2,48,80,1,2
T0005773436,30.47,2,10.0,2.65207,0,0,3.4675,0,50,68,1,2
T0005773438,61.73,0,10.0,2.91093,2,0,2.36375,0,54,75,1,1
T0005773441,42.66,2,5.0,2.64324,2,0,1.1524999999999999,1,51,81,1,3
T0005773443,48.36,3,10.0,2.73772,0,0,3.225,0,54,81,1,3
T0005773444,23.58,1,2.0,2.79805,1,1,4.01375,0,47,66,1,2
T0005773445,54.36,0,10.0,2.79805,1,1,1.94,0,55,81,1,1
T0005773446,61.73,1,4.0,2.79805,1,1,3.35125,0,53,83,0,1
T0005773447,31.35,1,6.0,3.0388,0,0,3.4175,2,54,82,1,3
T0005773449,61.73,2,9.0,3.2501087500000008,2,0,1.1524999999999999,0,55,83,1,3
T0005773451,61.73,1,6.0,3.2501087500000008,0,0,3.72875,0,55,81,0,3
T0005773452,36.06,1,2.0,2.65952,2,0,1.95375,0,47,66,0,3
T0005773455,30.34,1,9.0,3.03714,2,8,2.715,0,55,73,0,3
T0005773456,61.73,2,10.0,2.84168,1,1,1.1524999999999999,2,54,83,0,3
T0005773457,43.17,4,5.0,2.64195,2,1,1.32625,0,55,74,1,3
T0005773458,61.73,0,2.0,2.96895,2,0,3.29625,0,52,68,1,1
T0005773459,61.13,0,2.0,3.2501087500000008,2,0,4.1375,1,52,76,1,1
T0005773461,23.58,0,2.0,3.01071,1,4,3.92,0,49,69,0,1
T0005773462,61.73,1,3.0,2.98038,1,0,2.26125,0,50,81,0,2
T0005773463,23.58,2,6.0,2.49743,1,0,3.62125,1,52,83,0,2
T0005773468,32.1,0,2.0,2.79805,1,0,2.515,0,49,71,1,1
T0005773471,35.74,3,10.0,2.7687,2,3,4.57375,0,48,83,1,3
T0005773472,41.2,1,10.0,2.99179,1,1,3.41125,1,52,83,0,2
T0005773473,35.46,0,3.0,2.63955,0,0,3.205,0,55,74,1,1
T0005773474,23.58,3,6.0,2.86192,1,0,1.1524999999999999,1,53,68,0,3
T0005773475,30.15,1,4.0,2.5323,0,0,2.33875,0,48,66,1,2
T0005773476,23.58,4,2.0,2.4018,1,7,1.1524999999999999,2,55,83,0,3
T0005773477,23.58,2,4.0,2.86308,0,7,2.42125,1,47,75,1,2
T0005773478,23.58,2,7.0,2.60104,1,4,1.1524999999999999,0,50,66,1,2
T0005773479,53.66,4,8.0,2.71785,0,7,2.76,2,55,83,1,3
T0005773480,46.73,2,4.0,2.99701,0,0,3.35625,0,55,74,1,2
T0005773481,61.12,0,5.0,3.09531,2,0,3.79125,2,55,83,1,1
T0005773482,47.66,4,5.0,2.79805,1,0,1.41375,2,55,78,0,3
T0005773483,61.73,3,10.0,2.88908,1,0,2.57,0,52,76,0,3
T0005773485,32.85,2,10.0,2.51116,1,0,1.37125,2,55,83,1,2
T0005773486,61.73,0,10.0,2.982,1,1,2.20625,2,54,83,1,3
T0005773488,35.91,2,5.0,2.55759,0,0,1.39125,0,47,69,1,2
T0005773490,26.04,2,6.0,2.38963,2,3,1.1524999999999999,1,55,83,1,3
T0005773492,23.58,2,3.0,2.85811,0,0,3.4275,1,48,70,0,2
T0005773494,45.53,2,3.0,2.84113,2,0,3.07375,2,52,69,1,2
T0005773495,27.58,0,5.0,2.79805,1,2,1.325,2,49,83,0,2
T0005773496,23.58,1,7.0,2.65666,0,0,1.42625,0,47,69,1,2
T0005773498,23.58,1,10.0,2.86429,1,1,3.9625,0,54,79,1,2
T0005773499,61.73,3,5.0,2.84763,1,0,1.39375,0,53,77,0,3
T0005773504,23.58,1,10.0,2.79805,1,9,2.405,1,47,68,0,1
T0005773505,61.73,1,10.0,2.84316,2,0,2.1775,1,48,66,1,3
T0005773508,24.24,0,2.0,2.70194,0,5,3.535,0,48,71,0,2
T0005773511,61.73,1,10.0,2.79805,1,0,3.72,2,47,68,1,3
T0005773512,25.78,1,9.0,3.16915,0,0,4.01125,0,49,79,0,2
T0005773514,61.73,3,2.0,3.2501087500000008,1,1,3.29625,2,55,83,1,2
T0005773515,61.73,0,7.0,2.80722,1,0,2.21625,0,52,73,1,1
T0005773516,61.73,1,7.0,2.79805,1,0,3.41625,0,47,72,0,3
T0005773524,43.22,1,10.0,3.02427,0,0,2.8425,0,55,83,1,2
T0005773526,61.73,3,4.0,2.79805,1,0,3.48125,1,55,83,0,3
T0005773528,61.73,3,10.0,2.89882,2,0,2.38625,0,52,72,1,3
T0005773530,23.58,1,7.0,2.62429,1,0,1.44,0,50,71,0,2
T0005773532,57.02,0,8.0,3.07096,1,0,1.665,2,55,83,1,1
T0005773535,59.71,2,2.0,2.79805,1,2,3.505,0,55,81,1,2
T0005773536,61.73,2,10.0,2.79805,1,1,3.615,2,53,83,1,3
T0005773538,47.13,0,2.0,3.15956,1,0,3.54125,0,48,74,0,1
T0005773539,23.58,2,10.0,2.68375,1,0,1.905,1,51,76,1,2
T0005773541,39.3,4,10.0,2.47131,2,1,1.515,0,47,83,0,3
T0005773542,33.45,1,3.0,2.84699,2,0,3.065,1,55,72,0,1
T0005773543,49.12,1,2.0,2.79805,1,1,3.5125,0,47,74,1,1
T0005773547,61.73,2,2.0,3.03832,1,0,1.1524999999999999,0,53,70,0,3
T0005773549,23.99,2,4.0,2.78197,1,0,3.78,2,48,66,1,2
T0005773550,42.94,3,9.0,2.87225,0,0,3.21375,0,48,77,1,3
T0005773552,23.58,1,7.0,2.7439,0,0,3.0525,1,55,83,1,2
T0005773553,45.85,4,2.0,3.10035,2,1,3.4075,0,52,83,1,2
T0005773555,61.73,4,10.0,2.81789,2,0,1.61,2,55,83,1,3
T0005773557,61.73,4,6.0,2.80884,1,1,1.1524999999999999,1,55,83,1,3
T0005773558,60.71,1,5.0,2.74712,0,1,3.3675,1,53,74,0,2
T0005773560,61.73,0,10.0,2.91457,1,0,2.96625,1,47,69,1,1
T0005773561,61.73,3,2.0,3.07785,2,0,3.54,2,47,68,0,3
T0005773562,49.89,0,9.0,2.75359,0,1,3.24,0,51,77,1,1
T0005773564,61.73,3,2.0,3.08266,2,0,2.84875,1,53,75,1,3
T0005773565,23.58,0,5.0,2.62506,0,2,3.455,1,47,66,1,1
T0005773566,38.96,1,2.0,2.62985,2,0,3.1825,0,52,77,1,2
T0005773568,56.16,0,10.0,2.81538,1,1,2.1175,0,55,83,1,1
T0005773572,45.18,1,2.0,2.77988,2,1,4.4925,2,47,66,0,2
T0005773573,61.73,1,7.0,2.98883,1,7,2.155,2,55,83,0,3
T0005773575,23.58,4,4.0,3.07648,0,6,3.9625,0,47,66,1,1
T0005773576,61.73,3,4.0,2.79805,1,1,2.1625,1,47,66,1,3
T0005773579,37.25,0,10.0,2.79805,1,0,4.25625,0,55,73,1,1
T0005773580,23.58,1,2.0,2.82951,1,0,3.23,1,47,70,1,3
T0005773585,23.58,1,5.0,2.50806,0,1,2.57625,0,47,66,0,2
T0005773586,61.73,1,2.0,2.85273,1,2,3.77875,1,47,76,1,3
T0005773587,61.73,3,5.0,2.88668,2,0,1.99,2,55,83,1,3
T0005773588,25.19,4,6.0,3.0795,1,9,1.1524999999999999,1,55,83,0,3
T0005773589,23.58,1,7.0,3.00318,2,0,3.87375,0,47,66,0,2
T0005773590,61.73,1,5.0,3.2501087500000008,1,1,4.5825,0,50,69,1,1
T0005773592,30.35,1,7.0,2.8403,1,2,3.02875,1,47,66,1,2
T0005773593,60.04,1,10.0,2.95401,0,0,3.39,0,55,83,1,2
T0005773595,61.73,0,10.0,2.84345,1,0,1.94625,0,51,71,1,1
T0005773597,41.13,1,6.0,2.64473,2,0,3.36375,0,47,66,1,3
T0005773598,26.28,3,10.0,2.99293,0,0,3.97125,2,50,69,0,3
T0005773600,61.73,2,6.0,2.99986,1,5,3.29,1,54,69,1,3
T0005773601,61.73,1,10.0,2.92602,1,0,2.6875,1,55,83,1,2
T0005773602,54.49,1,10.0,2.79805,1,0,1.7375,2,47,66,1,3
T0005773603,43.42,1,5.0,2.79805,1,0,1.57625,2,47,66,0,2
T0005773606,23.58,1,4.0,2.99324,1,2,2.375,2,48,83,1,2
T0005773607,61.73,1,6.0,2.98306,1,0,2.4575,0,49,83,0,3
T0005773608,61.73,0,8.0,3.14626,2,1,3.18625,0,55,83,1,3
T0005773609,23.58,1,10.0,2.79805,1,2,3.6275,0,47,67,0,2
T0005773611,50.06,3,9.0,3.00094,1,3,1.61,1,54,78,1,2
T0005773615,36.52,2,4.0,2.77103,1,3,4.535,1,50,67,1,2
T0005773616,23.58,3,3.0,2.77097,0,3,2.7425,2,47,83,0,3
T0005773617,48.52,1,10.0,2.86022,0,0,3.1275,2,52,83,1,2
T0005773619,23.58,1,10.0,2.71228,0,6,3.76125,1,50,66,0,2
T0005773620,35.87,1,9.0,2.86498,0,0,1.8425,1,52,83,1,1
T0005773621,28.66,1,2.0,2.73956,2,0,3.18875,0,47,66,0,3
T0005773622,57.51,2,2.0,2.8065,2,0,3.22875,0,49,74,1,3
T0005773625,23.58,3,2.0,2.73783,1,3,3.7725,2,49,77,1,3
T0005773628,61.73,0,6.0,2.86971,1,0,3.2,0,47,66,1,1
T0005773630,60.81,0,4.0,3.2501087500000008,1,2,2.27625,0,50,71,1,1
T0005773631,23.58,1,10.0,2.79805,1,0,3.76,0,47,74,1,2
T0005773635,32.89,0,7.0,2.47076,2,1,3.88,0,50,68,1,1
T0005773639,38.38,1,5.0,2.68987,1,0,1.97125,1,53,69,1,3
T0005773641,61.73,1,2.0,2.75335,2,0,1.77,1,55,83,1,3
T0005773642,43.66,1,7.0,2.7454,0,0,2.2675,0,50,66,1,2
T0005773643,56.17,1,2.0,2.89975,0,0,3.8225,0,53,83,1,2
T0005773644,23.58,4,2.0,2.78475,0,0,1.29125,2,53,67,1,3
T0005773647,31.47,3,2.0,2.85123,2,0,2.26625,1,55,73,0,2
T0005773648,56.66,1,2.0,2.79805,1,0,4.3025,1,51,83,1,2
T0005773649,23.58,2,8.0,2.6065,0,0,2.19875,0,51,77,1,2
T0005773652,23.58,2,8.0,2.56896,0,0,4.03375,0,55,83,1,3
T0005773656,61.73,3,7.0,2.78352,2,0,2.67625,0,47,66,0,3
T0005773657,23.58,0,7.0,2.59544,0,0,2.24,0,54,80,0,1
T0005773658,45.88,4,2.0,2.65482,2,0,4.11625,0,47,66,0,2
T0005773661,38.09,0,2.0,2.50757,2,0,3.145,2,54,83,0,1
T0005773663,23.58,0,4.0,2.45738,1,0,1.7875,1,52,66,0,3
T0005773664,44.14,2,10.0,2.94466,0,0,3.77,0,47,67,1,3
T0005773665,30.15,1,10.0,2.74368,2,1,2.76875,2,51,83,1,2
T0005773666,61.73,1,7.0,2.85802,1,2,3.4075,0,49,68,0,2
T0005773670,23.58,0,2.0,3.07591,0,3,4.5825,1,47,83,1,1
T0005773671,61.73,4,2.0,2.95381,2,2,2.29875,2,53,83,1,3
T0005773672,29.9,1,10.0,3.07952,0,0,3.955,0,55,83,1,2
T0005773673,61.73,1,10.0,2.83905,2,0,3.53125,0,49,76,0,3
T0005773676,61.73,1,2.0,2.75059,2,0,2.48,0,47,72,1,2
T0005773677,23.58,2,3.0,2.53306,1,0,3.29375,0,47,74,0,3
T0005773678,61.73,1,10.0,2.67321,1,0,2.70625,0,47,66,1,2
T0005773680,42.16,4,8.0,2.69832,1,0,1.1524999999999999,2,49,72,1,3
T0005773684,61.73,4,10.0,3.2501087500000008,1,3,4.05625,2,50,74,1,3
T0005773686,29.09,1,10.0,2.75285,2,1,2.94625,0,53,66,1,1
T0005773687,36.64,0,2.0,2.83081,1,1,3.41,0,50,66,0,1
T0005773688,43.59,0,5.0,2.80517,0,0,2.36875,0,54,83,1,2
T0005773690,61.73,3,6.0,2.80294,1,0,3.53,0,49,71,1,3
T0005773691,61.73,4,2.0,2.71843,1,7,1.1524999999999999,1,53,83,1,3
T0005773693,24.86,2,2.0,2.78069,1,0,1.505,0,53,78,0,1
T0005773694,36.5,1,2.0,2.6919,0,0,1.775,0,49,66,0,2
T0005773698,46.03,2,5.0,3.24504,2,0,4.2,1,55,83,0,2
T0005773699,32.14,4,2.0,2.96254,2,2,2.43375,2,47,66,1,2
T0005773700,51.73,3,7.0,2.79805,1,0,2.3625,0,52,76,0,3
T0005773701,31.75,4,4.0,2.64955,2,0,2.085,2,49,72,1,3
T0005773703,61.73,1,10.0,3.09825,2,0,2.965,0,55,81,1,3
T0005773707,61.73,2,7.0,3.24189,1,0,2.97875,1,51,79,1,1
T0005773710,23.58,3,4.0,2.70144,1,5,3.4725,1,47,66,0,3
T0005773712,61.73,1,10.0,2.6446,0,0,1.73375,2,54,83,1,1
T0005773713,61.73,3,10.0,2.87981,2,1,3.2825,0,54,73,1,3
T0005773716,60.58,0,9.0,2.85899,1,2,3.06875,2,55,83,1,1
T0005773717,56.35,4,4.0,2.84987,2,0,4.5825,1,47,66,0,3
T0005773718,32.07,0,6.0,2.79805,1,0,2.09125,0,49,68,1,3
T0005773720,49.24,2,5.0,2.74424,2,0,3.1375,0,47,66,1,3
T0005773723,61.73,1,5.0,3.04127,1,2,2.94375,0,55,80,1,3
T0005773724,31.63,2,6.0,2.79805,1,0,3.21875,2,53,75,1,2
T0005773725,49.36,1,3.0,3.20398,1,1,3.19625,1,55,83,1,2
T0005773726,33.32,4,7.0,2.48515,1,1,1.72625,1,49,78,1,3
T0005773728,29.02,1,2.0,2.77039,1,4,4.265,2,49,71,1,2
T0005773730,31.08,2,2.0,2.79805,1,0,3.06125,1,47,68,1,3
T0005773732,61.73,2,10.0,2.89888,2,0,3.45875,0,48,80,0,3
T0005773733,30.14,1,10.0,2.84498,2,0,3.0225,0,48,74,1,2
T0005773735,52.06,0,6.0,3.2307,1,0,3.69,2,55,83,1,1
T0005773736,23.58,1,10.0,2.41229,0,1,2.4875,0,47,66,1,1
T0005773738,48.29,2,3.0,2.84593,0,0,3.39875,0,52,80,1,2
T0005773739,61.73,2,10.0,2.69486,1,1,1.765,1,47,66,0,2
T0005773741,45.0,0,8.0,2.78517,2,1,2.675,2,55,83,1,2
T0005773742,33.24,1,2.0,3.21961,1,0,4.4275,0,47,75,0,2
T0005773747,31.87,0,2.0,2.82461,0,0,3.28375,0,50,81,0,1
T0005773749,61.73,2,10.0,2.79805,1,0,3.16,1,55,83,1,2
T0005773752,56.47,1,10.0,2.74731,2,0,3.15375,2,51,74,1,1
T0005773753,61.32,1,7.0,2.79805,1,0,3.3125,0,55,83,1,2
T0005773754,61.73,3,10.0,2.79805,1,0,3.6275,2,55,77,0,3
T0005773757,23.58,1,10.0,2.79805,1,0,2.31625,1,51,72,1,2
T0005773759,61.16,0,3.0,2.87002,1,1,2.49625,1,49,83,1,3
T0005773760,61.73,1,10.0,2.8331,1,0,1.1524999999999999,2,55,83,1,2
T0005773762,23.58,3,2.0,2.79805,1,0,3.4975,0,55,73,0,3
T0005773764,47.6,1,10.0,2.90138,1,2,2.7125,0,51,83,0,3
T0005773766,27.64,1,10.0,2.84987,2,0,1.1524999999999999,0,55,83,1,2
T0005773767,61.73,0,5.0,2.79805,1,0,3.5175,2,55,83,1,3
T0005773768,55.17,1,10.0,2.70199,2,3,4.5825,1,47,66,1,3
T0005773769,38.0,2,10.0,2.79805,1,0,3.26,0,55,82,1,2
T0005773770,23.58,0,6.0,2.49195,1,2,2.5725,0,47,75,1,2
T0005773774,45.73,1,4.0,2.86801,0,1,3.77125,0,53,83,1,1
T0005773776,36.27,0,10.0,2.56752,0,0,2.14625,1,55,78,1,1
T0005773777,61.73,2,10.0,3.07726,2,0,1.44625,0,55,83,0,2
T0005773781,42.0,1,10.0,2.71719,0,1,1.8325,0,47,67,1,2
T0005773785,23.58,3,10.0,2.97499,0,0,3.1825,0,55,83,1,1
T0005773786,23.58,1,2.0,2.49149,0,0,1.84125,0,50,66,1,3
T0005773787,61.26,3,3.0,2.86294,1,0,2.74625,1,50,77,1,3
T0005773791,44.55,1,6.0,2.65076,1,0,1.1524999999999999,0,47,80,1,2
T0005773792,48.55,1,3.0,3.00875,1,1,3.735,0,47,66,1,2
T0005773793,60.14,4,10.0,2.84491,2,0,2.8575,0,50,66,0,3
T0005773794,61.73,4,2.0,2.7236,1,0,1.1524999999999999,1,54,80,1,3
T0005773795,23.58,2,5.0,2.55595,0,2,1.96125,2,47,66,0,3
T0005773797,41.45,2,2.0,2.73468,0,1,3.09125,1,50,66,1,3
T0005773801,27.76,0,7.0,2.82808,0,1,4.5825,0,47,66,0,1
T0005773802,44.96,1,7.0,2.79805,1,9,2.1525,0,50,70,1,2
T0005773803,54.86,4,10.0,2.84492,0,0,1.1524999999999999,0,52,73,1,3
T0005773811,23.58,1,6.0,2.79805,1,0,2.83625,1,47,67,0,2
T0005773813,41.9,1,2.0,3.2501087500000008,2,1,3.09375,2,53,79,0,1
T0005773814,23.58,0,2.0,2.724,2,6,3.7025,2,54,77,1,1
T0005773816,61.73,3,6.0,3.04477,1,0,3.1525,0,47,67,0,3
T0005773817,37.5,1,3.0,2.8423,2,0,1.4475,0,47,80,1,1
T0005773818,37.9,1,6.0,2.84559,1,1,1.79625,0,55,83,1,2
T0005773819,23.58,0,6.0,2.7076,1,0,1.885,0,55,83,1,1
T0005773820,61.73,4,10.0,2.79805,1,0,3.83875,1,50,79,1,3
T0005773821,32.01,3,2.0,2.67567,2,0,1.49625,0,48,69,0,3
T0005773824,23.58,1,2.0,2.5877,0,1,3.2725,0,55,66,1,2
T0005773827,54.11,1,9.0,2.73827,1,0,2.48125,0,51,78,1,2
T0005773829,61.73,2,9.0,2.79805,1,0,1.1524999999999999,1,50,78,1,2
T0005773833,35.55,0,2.0,2.5513,0,1,2.81375,0,48,83,1,2
T0005773834,60.3,2,6.0,2.79805,1,0,1.89625,0,47,67,1,2
T0005773837,23.58,2,6.0,2.67705,0,0,3.44625,1,47,66,0,3
T0005773839,25.01,1,8.0,2.75747,2,1,3.1775,0,48,72,1,1
T0005773841,61.73,3,3.0,3.2501087500000008,1,0,3.3875,2,52,83,1,3
T0005773842,54.02,0,8.0,2.80818,0,1,3.6775,0,50,83,0,1
